DieId,Pass,HBIN,SBIN,DieLocation
d2865,1,HBIN_1,SBIN_PASS,"113.10,-4.35"
d2866,1,HBIN_1,SBIN_PASS,"113.10,-0.05"
d2867,1,HBIN_1,SBIN_PASS,"113.10,4.25"
d2868,1,HBIN_1,SBIN_PASS,"113.10,8.55"
d2869,1,HBIN_1,SBIN_PASS,"113.10,12.85"
d2870,1,HBIN_1,SBIN_PASS,"113.10,17.15"
d2871,1,HBIN_1,SBIN_PASS,"113.10,21.45"
d2872,0,HBIN_2,SBIN_CONT_GND,"113.10,25.75"
d2873,1,HBIN_1,SBIN_PASS,"113.10,30.05"
d2874,1,HBIN_1,SBIN_PASS,"113.10,34.35"
d2875,0,HBIN_2,SBIN_OPEN_PAD,"113.10,38.65"
d2876,1,HBIN_1,SBIN_PASS,"113.10,42.95"
d2877,1,HBIN_1,SBIN_PASS,"113.10,47.25"
d2878,0,HBIN_2,SBIN_PROBE_WEAR,"113.10,51.55"
d2879,1,HBIN_1,SBIN_PASS,"113.10,55.85"
d2880,0,HBIN_2,SBIN_OPEN_PAD,"113.10,60.15"
d2881,0,HBIN_3,SBIN_LOGIC_ERR,"113.10,64.45"
d2882,0,HBIN_3,SBIN_PWR_ERR,"113.10,68.75"
d2883,0,HBIN_3,SBIN_LOGIC_ERR,"113.10,73.05"
d2884,0,HBIN_4,SBIN_IDDQ_HIGH,"113.10,77.35"
d2885,1,HBIN_1,SBIN_PASS,"113.10,81.65"
d2886,0,HBIN_2,SBIN_OPEN_PAD,"113.10,85.95"
d2887,0,HBIN_2,SBIN_PROBE_WEAR,"118.10,-81.75"
d2888,0,HBIN_2,SBIN_CONT_GND,"118.10,-77.45"
d2889,0,HBIN_2,SBIN_OPEN_PAD,"118.10,-73.15"
d2890,0,HBIN_3,SBIN_TIMING_ERR,"118.10,-68.85"
d2891,1,HBIN_1,SBIN_PASS,"118.10,-64.55"
d2892,0,HBIN_4,SBIN_IDDQ_HIGH,"118.10,-60.25"
d2893,0,HBIN_3,SBIN_TIMING_ERR,"118.10,-55.95"
d2894,0,HBIN_2,SBIN_OPEN_PAD,"118.10,-51.65"
d2895,1,HBIN_1,SBIN_PASS,"118.10,-47.35"
d2896,1,HBIN_1,SBIN_PASS,"118.10,-43.05"
d2897,0,HBIN_2,SBIN_CONT_GND,"118.10,-38.75"
d2898,1,HBIN_1,SBIN_PASS,"118.10,-34.45"
d2899,0,HBIN_3,SBIN_PWR_ERR,"118.10,-30.15"
d2900,0,HBIN_3,SBIN_PWR_ERR,"118.10,-25.85"
d2901,0,HBIN_3,SBIN_PWR_ERR,"118.10,-21.55"
d2902,0,HBIN_2,SBIN_PROBE_WEAR,"118.10,-17.25"
d2903,1,HBIN_1,SBIN_PASS,"118.10,-12.95"
d2904,0,HBIN_2,SBIN_OPEN_PAD,"118.10,-8.65"
d2905,1,HBIN_1,SBIN_PASS,"118.10,-4.35"
d2906,0,HBIN_3,SBIN_PWR_ERR,"118.10,-0.05"
d2907,1,HBIN_1,SBIN_PASS,"118.10,4.25"
d2908,1,HBIN_1,SBIN_PASS,"118.10,8.55"
d2909,0,HBIN_2,SBIN_OPEN_PAD,"118.10,12.85"
d2910,1,HBIN_1,SBIN_PASS,"118.10,17.15"
d2911,0,HBIN_3,SBIN_LOGIC_ERR,"118.10,21.45"
d2912,0,HBIN_2,SBIN_OPEN_PAD,"118.10,25.75"
d2913,1,HBIN_1,SBIN_PASS,"118.10,30.05"
d2914,0,HBIN_3,SBIN_PWR_ERR,"118.10,34.35"
d2915,1,HBIN_1,SBIN_PASS,"118.10,38.65"
d2916,0,HBIN_2,SBIN_PROBE_WEAR,"118.10,42.95"
d2917,0,HBIN_3,SBIN_TIMING_ERR,"118.10,47.25"
d2918,0,HBIN_4,SBIN_GAIN_LOW,"118.10,51.55"
d2919,0,HBIN_3,SBIN_TIMING_ERR,"118.10,55.85"
d2920,0,HBIN_3,SBIN_PWR_ERR,"118.10,60.15"
d2921,0,HBIN_2,SBIN_OPEN_PAD,"118.10,64.45"
d2922,0,HBIN_2,SBIN_OPEN_PAD,"118.10,68.75"
d2923,1,HBIN_1,SBIN_PASS,"118.10,73.05"
d2924,1,HBIN_1,SBIN_PASS,"118.10,77.35"
d2925,0,HBIN_2,SBIN_OPEN_PAD,"118.10,81.65"
d2926,1,HBIN_1,SBIN_PASS,"123.10,-73.15"
d2927,1,HBIN_1,SBIN_PASS,"123.10,-68.85"
d2928,0,HBIN_2,SBIN_CONT_GND,"123.10,-64.55"
d2929,1,HBIN_1,SBIN_PASS,"123.10,-60.25"
d2930,1,HBIN_1,SBIN_PASS,"123.10,-55.95"
d2931,1,HBIN_1,SBIN_PASS,"123.10,-51.65"
d2932,1,HBIN_1,SBIN_PASS,"123.10,-47.35"
d2933,0,HBIN_4,SBIN_VTH_DRIFT,"123.10,-43.05"
d2934,1,HBIN_1,SBIN_PASS,"123.10,-38.75"
d2935,1,HBIN_1,SBIN_PASS,"123.10,-34.45"
d2936,0,HBIN_4,SBIN_GAIN_LOW,"123.10,-30.15"
d2937,0,HBIN_3,SBIN_PWR_ERR,"123.10,-25.85"
d2938,0,HBIN_4,SBIN_IDDQ_HIGH,"123.10,-21.55"
d2939,0,HBIN_2,SBIN_CONT_GND,"123.10,-17.25"
d2940,0,HBIN_2,SBIN_PROBE_WEAR,"123.10,-12.95"
d2941,1,HBIN_1,SBIN_PASS,"123.10,-8.65"
d2942,1,HBIN_1,SBIN_PASS,"123.10,-4.35"
d2943,1,HBIN_1,SBIN_PASS,"123.10,-0.05"
d2944,0,HBIN_2,SBIN_PROBE_WEAR,"123.10,4.25"
d2945,0,HBIN_2,SBIN_OPEN_PAD,"123.10,8.55"
d2946,0,HBIN_3,SBIN_TIMING_ERR,"123.10,12.85"
d2947,0,HBIN_2,SBIN_PROBE_WEAR,"123.10,17.15"
d2948,1,HBIN_1,SBIN_PASS,"123.10,21.45"
d2949,0,HBIN_2,SBIN_CONT_GND,"123.10,25.75"
d2950,1,HBIN_1,SBIN_PASS,"123.10,30.05"
d2951,1,HBIN_1,SBIN_PASS,"123.10,34.35"
d2952,0,HBIN_2,SBIN_CONT_GND,"123.10,38.65"
d2953,1,HBIN_1,SBIN_PASS,"123.10,42.95"
d2954,1,HBIN_1,SBIN_PASS,"123.10,47.25"
d2955,0,HBIN_2,SBIN_PROBE_WEAR,"123.10,51.55"
d2956,1,HBIN_1,SBIN_PASS,"123.10,55.85"
d2957,1,HBIN_1,SBIN_PASS,"123.10,60.15"
d2958,1,HBIN_1,SBIN_PASS,"123.10,64.45"
d2959,0,HBIN_2,SBIN_PROBE_WEAR,"123.10,68.75"
d2960,0,HBIN_2,SBIN_OPEN_PAD,"123.10,73.05"
d2961,1,HBIN_1,SBIN_PASS,"128.10,-64.55"
d2962,0,HBIN_2,SBIN_PROBE_WEAR,"128.10,-60.25"
d2963,0,HBIN_2,SBIN_PROBE_WEAR,"128.10,-55.95"
d2964,0,HBIN_4,SBIN_GAIN_LOW,"128.10,-51.65"
d2965,1,HBIN_1,SBIN_PASS,"128.10,-47.35"
d2966,0,HBIN_4,SBIN_IDDQ_HIGH,"128.10,-43.05"
d2967,1,HBIN_1,SBIN_PASS,"128.10,-38.75"
d2968,1,HBIN_1,SBIN_PASS,"128.10,-34.45"
d2969,1,HBIN_1,SBIN_PASS,"128.10,-30.15"
d2970,0,HBIN_2,SBIN_PROBE_WEAR,"128.10,-25.85"
d2971,1,HBIN_1,SBIN_PASS,"128.10,-21.55"
d2972,1,HBIN_1,SBIN_PASS,"128.10,-17.25"
d2973,0,HBIN_3,SBIN_LOGIC_ERR,"128.10,-12.95"
d2974,1,HBIN_1,SBIN_PASS,"128.10,-8.65"
d2975,0,HBIN_2,SBIN_CONT_GND,"128.10,-4.35"
d2976,1,HBIN_1,SBIN_PASS,"128.10,-0.05"
d2977,1,HBIN_1,SBIN_PASS,"128.10,4.25"
d2978,0,HBIN_2,SBIN_CONT_GND,"128.10,8.55"
d2979,0,HBIN_4,SBIN_VTH_DRIFT,"128.10,12.85"
d2980,1,HBIN_1,SBIN_PASS,"128.10,17.15"
d2981,0,HBIN_2,SBIN_CONT_GND,"128.10,21.45"
d2982,1,HBIN_1,SBIN_PASS,"128.10,25.75"
d2983,0,HBIN_4,SBIN_GAIN_LOW,"128.10,30.05"
d2984,0,HBIN_2,SBIN_CONT_GND,"128.10,34.35"
d2985,1,HBIN_1,SBIN_PASS,"128.10,38.65"
d2986,0,HBIN_3,SBIN_TIMING_ERR,"128.10,42.95"
d2987,0,HBIN_2,SBIN_CONT_GND,"128.10,47.25"
d2988,0,HBIN_4,SBIN_IDDQ_HIGH,"128.10,51.55"
d2989,1,HBIN_1,SBIN_PASS,"128.10,55.85"
d2990,0,HBIN_4,SBIN_GAIN_LOW,"128.10,60.15"
d2991,0,HBIN_2,SBIN_CONT_GND,"128.10,64.45"
d2992,0,HBIN_3,SBIN_LOGIC_ERR,"133.10,-51.65"
d2993,0,HBIN_3,SBIN_PWR_ERR,"133.10,-47.35"
d2994,0,HBIN_2,SBIN_PROBE_WEAR,"133.10,-43.05"
d2995,0,HBIN_3,SBIN_TIMING_ERR,"133.10,-38.75"
d2996,0,HBIN_3,SBIN_PWR_ERR,"133.10,-34.45"
d2997,1,HBIN_1,SBIN_PASS,"133.10,-30.15"
d2998,0,HBIN_2,SBIN_CONT_GND,"133.10,-25.85"
d2999,0,HBIN_3,SBIN_TIMING_ERR,"133.10,-21.55"
d3000,1,HBIN_1,SBIN_PASS,"133.10,-17.25"
d3001,1,HBIN_1,SBIN_PASS,"133.10,-12.95"
d3002,1,HBIN_1,SBIN_PASS,"133.10,-8.65"
d3003,0,HBIN_2,SBIN_OPEN_PAD,"133.10,-4.35"
d3004,1,HBIN_1,SBIN_PASS,"133.10,-0.05"
d3005,1,HBIN_1,SBIN_PASS,"133.10,4.25"
d3006,1,HBIN_1,SBIN_PASS,"133.10,8.55"
d3007,0,HBIN_2,SBIN_CONT_GND,"133.10,12.85"
d3008,0,HBIN_3,SBIN_LOGIC_ERR,"133.10,17.15"
d3009,0,HBIN_2,SBIN_CONT_GND,"133.10,21.45"
d3010,0,HBIN_2,SBIN_PROBE_WEAR,"133.10,25.75"
d3011,1,HBIN_1,SBIN_PASS,"133.10,30.05"
d3012,0,HBIN_2,SBIN_PROBE_WEAR,"133.10,34.35"
d3013,1,HBIN_1,SBIN_PASS,"133.10,38.65"
d3014,0,HBIN_3,SBIN_TIMING_ERR,"133.10,42.95"
d3015,0,HBIN_4,SBIN_IDDQ_HIGH,"133.10,47.25"
d3016,0,HBIN_3,SBIN_LOGIC_ERR,"133.10,51.55"
d3017,0,HBIN_3,SBIN_LOGIC_ERR,"138.10,-38.75"
d3018,1,HBIN_1,SBIN_PASS,"138.10,-34.45"
d3019,1,HBIN_1,SBIN_PASS,"138.10,-30.15"
d3020,0,HBIN_3,SBIN_TIMING_ERR,"138.10,-25.85"
d3021,0,HBIN_3,SBIN_TIMING_ERR,"138.10,-21.55"
d3022,0,HBIN_4,SBIN_IDDQ_HIGH,"138.10,-17.25"
d3023,0,HBIN_3,SBIN_TIMING_ERR,"138.10,-12.95"
d3024,0,HBIN_2,SBIN_PROBE_WEAR,"138.10,-8.65"
d3025,0,HBIN_4,SBIN_IDDQ_HIGH,"138.10,-4.35"
d3026,0,HBIN_3,SBIN_PWR_ERR,"138.10,-0.05"
d3027,1,HBIN_1,SBIN_PASS,"138.10,4.25"
d3028,0,HBIN_4,SBIN_VTH_DRIFT,"138.10,8.55"
d3029,0,HBIN_3,SBIN_PWR_ERR,"138.10,12.85"
d3030,0,HBIN_2,SBIN_OPEN_PAD,"138.10,17.15"
d3031,0,HBIN_3,SBIN_LOGIC_ERR,"138.10,21.45"
d3032,0,HBIN_4,SBIN_GAIN_LOW,"138.10,25.75"
d3033,1,HBIN_1,SBIN_PASS,"138.10,30.05"
d3034,0,HBIN_2,SBIN_PROBE_WEAR,"138.10,34.35"
d3035,1,HBIN_1,SBIN_PASS,"138.10,38.65"
d3036,0,HBIN_2,SBIN_CONT_GND,"143.10,-17.25"
d3037,0,HBIN_2,SBIN_CONT_GND,"143.10,-12.95"
d3038,1,HBIN_1,SBIN_PASS,"143.10,-8.65"
d3039,0,HBIN_2,SBIN_CONT_GND,"143.10,-4.35"
d3040,0,HBIN_3,SBIN_TIMING_ERR,"143.10,-0.05"
d3041,0,HBIN_2,SBIN_CONT_GND,"143.10,4.25"
d3042,0,HBIN_3,SBIN_LOGIC_ERR,"143.10,8.55"
d3043,0,HBIN_3,SBIN_PWR_ERR,"143.10,12.85"
d3044,0,HBIN_2,SBIN_CONT_GND,"143.10,17.15"
